address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
Beauty Garden,"YSM Beauty, Soo Chow Garden Road, Sin Ming, Bishan, Central, 577937, Singapore",1.3543997,103.8312702,Bishan,Central,UPPER THOMSON MRT STATION,1.354411853,103.8329382,0.1854262436121013,2.225114923345216,2080.0,Corner Terrace,Master room,345.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/punggol-road-landed-XThUWqjVPCVzLNV99PZSKh
250D Compassvale Street,"Compassvale Street, Anchorvale, Seng Kang, Northeast, 541294, Singapore",1.3957998,103.8958398,Seng Kang,North-East,CHENG LIM LRT STATION,1.396277631,103.8937972,0.233193040818126,2.798316489817512,2080.0,HDB,Master room,345.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/250d-compassvale-street-hdb-3PqEzdHKVorHf2V66vB7Uq
450 Corporation Rd,"450, Corporation Road, Parc Vista, Jurong West, Southwest, 649810, Singapore",1.3446031500000002,103.71842541808039,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.2831596046071399,3.3979152552856786,1250.0,Condo,Common room,250.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/parc-vista-condo-6o79kZ3DjhYekGiBmWuymb
6 Marina Boulevard,"Marina Boulevard, Straits View, Central, 018940, Singapore",1.277909,103.8586195,Straits View,Central,BAYFRONT MRT STATION,1.281873788,103.8590798,0.4438239916461146,5.325887899753375,1600.0,Condo,Common room,80.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/the-sail-marina-bay-condo-U6LR9h83e4PREnR84JagwB
Bartley Road,"Bartley Road, Bartley Heights, Joo Seng, Southeast, 363216, Singapore",1.3432654,103.8788494,Toa Payoh,Central,BARTLEY MRT STATION,1.342828338,103.8797589,0.11217793776973908,1.3461352532368691,2000.0,Corner Terrace,Master room,350.0,UNFURNISHED,2023-09-24,https://99.co/singapore/rooms/property/bartley-road-landed-a2CEiLvZmy6Y6iCKD5Jgna
8 Jln Novena Barat,"8, Jalan Novena Barat, Novena, Central, 308563, Singapore",1.32271005,103.84204034999999,Novena,Central,NOVENA MRT STATION,1.320440791,103.8438256,0.32102340487660885,3.8522808585193062,2300.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/novena-court-condo-2tN4LVcFDVaosKyyiooKhR
35 Jalan Rumah Tinggi,"35, Jalan Rumah Tinggi, Bukit Merah, Central, 150035, Singapore",1.2880727,103.80903511353529,Bukit Merah,Central,QUEENSTOWN MRT STATION,1.294860933,103.8058843,0.8321266234980264,9.985519481976317,1400.0,HDB,Common room,157.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/35-jalan-rumah-tinggi-hdb-3dFc7S3WdFBm4KFZFFoarP
764 Choa Chu Kang North 5,"Choa Chu Kang North 5, Choa Chu Kang, Southwest, 680533, Singapore",1.3922155,103.7451584,Choa Chu Kang,West,YEW TEE MRT STATION,1.397535018,103.7474051,0.6420670980074897,7.704805176089876,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/764-choa-chu-kang-north-5-hdb-i6FCMYWuhxPVJ7pQij5c69
110 Bukit Purmei Road,"Bukit Purmei Road, Bukit Purmei Ville, Bukit Merah, Central, 090112, Singapore",1.2723,103.8252218,Bukit Merah,Central,HARBOURFRONT MRT STATION,1.26547264,103.8214431,0.8676369646426816,10.411643575712178,1200.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/110-bukit-purmei-road-hdb-ACR9UfR2fuybCyaKHegrXV
28 Cassia Crescent,"Cassia Crescent, Geylang, Southeast, 390036, Singapore",1.3099599,103.884925,Geylang,Central,DAKOTA MRT STATION,1.308382639,103.8886626,0.45099261097159915,5.41191133165919,1250.0,HDB,Common room,180.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/28-cassia-crescent-hdb-ioHyon7S2WmnxzE3gATjrE
68 Upper Serangoon View,"Upper Serangoon View, Hougang, Northeast, 530476, Singapore",1.3767755,103.9037883,Hougang,North-East,KANGKAR LRT STATION,1.383978902,103.902174,0.8208373979216435,9.850048775059722,1980.0,Condo,Master room,110.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/kingsford-waterbay-condo-LF8hup2K4QLsQsqWvUpDVC
344 River Valley Rd,"River Valley Road, Kampong Martin, River Valley, Central, 238372, Singapore",1.2961415,103.8339285,River Valley,Central,SOMERSET MRT STATION,1.300260055,103.8390752,0.732853190441935,8.79423828530322,7000.0,Condo,Studio,624.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/rv-altitude-condo-jyajqCcEq6aFZ8cV7VDv5e
495 Jurong West Street 41,"Jurong West Street 41, Jurong West, Southwest, 640484, Singapore",1.3488272,103.7255404,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.7200482028699573,8.640578434439487,1300.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/495-jurong-west-street-41-hdb-5HYMcJG9brpwWbJJXBRuqL
267A Punggol Field,"Punggol Sapphire, 267A, Punggol Way, Punggol Field West, Punggol, Northeast, 821267, Singapore",1.4046642999999999,103.89775179626866,Punggol,North-East,SOO TECK LRT STATION,1.405088585,103.8972097,0.07653163857698417,0.91837966292381,1000.0,HDB,Common room,106.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/267a-punggol-field-hdb-9BYSnkDomys5qXzJu89txQ
273A Jurong West Avenue 3,"273A, Jurong West Avenue 3, Wenya, Jurong West, Southwest, 641273, Singapore",1.35143835,103.70351903893206,Jurong West,West,BOON LAY MRT STATION,1.338604055,103.7060646,1.4548930446839003,17.458716536206804,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/273a-jurong-west-avenue-3-hdb-Jbe9b9XaooqhcqmwHpMG6E
228B Punggol Field,"Matilda Sundeck, 228B, Punggol Field, Matilda, Punggol, Northeast, 822228, Singapore",1.40371125,103.89146848031376,Punggol,North-East,SOO TECK LRT STATION,1.405088585,103.8972097,0.6563219251478595,7.875863101774313,950.0,HDB,Common room,110.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/228b-punggol-field-hdb-eUpMfjRj8756gsaDz7Ah4a
215 Ang Mo Kio Avenue 1,"UOB, 215, Ang Mo Kio Avenue 1, Kebun Baru, Ang Mo Kio, Central, 560215, Singapore",1.3666063,103.8415379,Ang Mo Kio,North-East,MAYFLOWER MRT STATION,1.372086639,103.8368239,0.8037110612830387,9.644532735396464,990.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/215-ang-mo-kio-avenue-1-hdb-9uF2yQQJyLhDLCJoErBd6i
483 Pasir Ris Drive 4,"483, Pasir Ris Drive 4, Pasir Ris, Northeast, 510483, Singapore",1.3740450499999999,103.9600543,Pasir Ris,East,PASIR RIS MRT STATION,1.372983774,103.9492681,1.204819331893867,14.457831982726402,1200.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/483-pasir-ris-drive-4-hdb-EXN4m7RfXmq8yENzzMQMmX
81 Strathmore Avenue,"81, Strathmore Avenue, Queenstown, Central, 141081, Singapore",1.29469995,103.80922688808316,Queenstown,Central,QUEENSTOWN MRT STATION,1.294860933,103.8058843,0.3720148513744104,4.464178216492925,1100.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/81-strathmore-avenue-hdb-DVWWuvu8KFkF5HUvTpHami
335A Anchorvale Crescent,"335A, Anchorvale Crescent, Anchorvale, Seng Kang, Northeast, 541335, Singapore",1.3984716000000001,103.88896958012867,Seng Kang,North-East,FARMWAY LRT STATION,1.397170196,103.8893048,0.149430338153094,1.7931640578371282,1600.0,HDB,Master room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/335a-anchorvale-crescent-hdb-8tasSEDsXwQA4syNaM87ie
232 Ang Mo Kio Avenue 3,"232, Ang Mo Kio Avenue 3, Kebun Baru, Ang Mo Kio, Central, 560232, Singapore",1.36833695,103.83720750812691,Ang Mo Kio,North-East,MAYFLOWER MRT STATION,1.372086639,103.8368239,0.419121375260327,5.029456503123924,950.0,HDB,Common room,990.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/232-ang-mo-kio-avenue-3-hdb-HhLbqCpxyGexhJKXdMLEsu
23 Fernvale Rd,"23, Fernvale Road, Fernvale, Seng Kang, Central, 790464, Singapore",1.39693785,103.87522286456051,Seng Kang,North-East,THANGGAM LRT STATION,1.397318155,103.8756352,0.06236353686665241,0.7483624423998289,1200.0,Condo,Common room,80.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/high-park-residences-condo-92XFW5PXLcd3aFrzKxxWH6
154B Bedok South Road,"154B, Bedok South Road, Bedok, Southeast, 462154, Singapore",1.3178184,103.94677707721934,Bedok,East,TANAH MERAH MRT STATION,1.327187135,103.9463465,1.0428548466123069,12.514258159347683,1000.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/154b-bedok-south-road-hdb-UF4Aox85XNsPArD7QUnKvk
653C Punggol Drive,"653C, Punggol Drive, Waterway East, Punggol, Northeast, 823653, Singapore",1.39737215,103.92028313046764,Punggol,North-East,KADALOOR LRT STATION,1.399584853,103.9164867,0.48850342224577004,5.86204106694924,850.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/653c-punggol-drive-hdb-HFse7mAsuDGL36bi4tc2k9
220 Serangoon Avenue 4,"Serangoon Avenue 4, Serangoon Green, Serangoon, Southeast, 551223, Singapore",1.3570181,103.8714251,Serangoon,North-East,SERANGOON MRT STATION,1.349707875,103.8735748,0.8472588026387023,10.167105631664429,800.0,HDB,Common room,300.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/220-serangoon-avenue-4-hdb-iurp4m5hSkmwogd6aBHhtY
359 Yung An Road,"359, Yung An Road, Jurong West, Southwest, 610359, Singapore",1.33604615,103.72141428262415,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.914716567127295,10.97659880552754,1200.0,HDB,Common room,280.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/359-yung-an-road-hdb-ZjYvKCyD4wtsZjRoyFdoTN
112 Bukit Purmei Road,"UOB, 112, Bukit Purmei Road, Bukit Purmei Ville, Bukit Merah, Central, 090112, Singapore",1.2744724,103.825486,Bukit Merah,Central,HARBOURFRONT MRT STATION,1.26547264,103.8214431,1.097019479015786,13.16423374818943,1800.0,HDB,Common room,1108.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/112-bukit-purmei-road-hdb-W7Gkxv9RvJUbq8Jc4LVHLH
6 Kensington Pk Dr,"Kensington Park Drive, Kensington Park, Serangoon, Southeast, 557324, Singapore",1.3677512,103.8697347,Serangoon,North-East,LORONG CHUAN MRT STATION,1.351612171,103.8641519,1.8988576433746096,22.786291720495313,1100.0,Condo,Common room,130.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/kensington-park-condominium-condo-WzPcetg2ibHhtqLM8e2z4K
1 Makeway Ave,"Newton Edge, 1, Makeway Avenue, Novena, Central, 228599, Singapore",1.31279205,103.8421355,Novena,Central,NEWTON MRT STATION,1.3123201,103.8379853,0.464335145557363,5.572021746688356,3000.0,Condo,Master room,120.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/newton-edge-condo-5EEx8x8zRxWrSsrASPEctf
7 Punggol Field Walk,"7, Punggol Field Walk, Punggol Field East, Punggol, Northeast, 828740, Singapore",1.39257425,103.9133958617176,Punggol,North-East,CORAL EDGE LRT STATION,1.393909226,103.9125809,0.17390299544405827,2.086835945328699,1300.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/flo-residence-condo-UDqUDY8jD7yfeXffVPwaup
Mera Gardens,"Mera Gardens Pumping Station, Almond Street, Dairy Farm, Bukit Panjang, Northwest, 679517, Singapore",1.3712822,103.7730374,Bukit Panjang,West,PENDING LRT STATION,1.376142883,103.7712702,0.5750771148000378,6.900925377600453,1800.0,Terraced House,Common room,260.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/almond-crescent-landed-AdgrZAM6J56JpSsf2n9TN6
11 Tay Lian Teck Rd,"Tay Lian Teck Road, Bedok, Southeast, 456532, Singapore",1.3133793,103.9295903,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.1795548939471698,14.154658727366037,880.0,Condo,Common room,180.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/dong-xing-court-condo-UeNqkwQkUDKs2H2Wffd5sm
207 River Valley Rd,"Ippudo, 207, River Valley Road, Robertson Quay, Singapore River, Central, 238275, Singapore",1.2932889,103.8418073,Singapore River,Central,FORT CANNING MRT STATION,1.292478928,103.8443283,0.29436764858133285,3.532411782975994,2600.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/ue-square-condo-CJ947dJP3WsKbLRxkPcwPR
83 Marine Parade Central,"UOB, 83, Marine Parade Central, Marine Parade, Southeast, 440083, Singapore",1.3024598,103.905931,Marine Parade,Central,EUNOS MRT STATION,1.319778952,103.9032525,1.9486847667485416,23.384217200982498,1100.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/83-marine-parade-central-hdb-FBKDop9XgCRVHMaYyrcrYK
4 Hougang St 92,"Hougang Street 92, Hougang, Northeast, 547532, Singapore",1.3733919,103.8788392,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,1.5232892608957533,18.279471130749037,1100.0,Condo,Common room,300.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/regentville-condo-TtqUsy5TRkz3rQ4QDsExBN
Serangoon Garden Estate,"Serangoon Garden Way, Serangoon, Southeast, 556200, Singapore",1.3639688,103.8658082,Serangoon,North-East,LORONG CHUAN MRT STATION,1.351612171,103.8641519,1.3862759829929845,16.63531179591581,1250.0,Semi-D,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/braemar-drive-landed-kqNtNKzJJpMkb72MUigyHj
Hoover Park,"Hoover Park, Teck Hiang Gardens, Hillview, Southwest, Singapore",1.3438061000000001,103.77306041080247,Bukit Timah,Central,BEAUTY WORLD MRT STATION,1.341223176,103.7757943,0.4181512350858125,5.0178148210297495,1350.0,Unknown,Common room,180.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/lorong-pisang-raja-landed-e5ZvkEthNpnPc58fFF7jsj
226 Yishun Street 21,"Yishun Street 21, Chong Pang, Yishun, Northwest, 760290, Singapore",1.4351869,103.8361465,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,0.6511663087281446,7.813995704737736,1150.0,HDB,Master room,50.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/226-yishun-street-21-hdb-LFbRoCsWRVvnA9cSvYWUCN
204 Jurong East Street 21,"204, Jurong East Street 21, Jurong East, Southwest, 600204, Singapore",1.3374603,103.74163461351333,Jurong East,West,JURONG EAST MRT STATION,1.33315262,103.7422865,0.4844429026138652,5.813314831366382,1200.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/204-jurong-east-street-21-hdb-D34iCLjZKjVqBRnyjtHkfH
24 Teban Gardens Road,"24, Teban Gardens Road, Teban Gardens, Jurong East, Southwest, 600024, Singapore",1.3234712000000002,103.7379560121427,Jurong East,West,JURONG EAST MRT STATION,1.33315262,103.7422865,1.1792584530929995,14.151101437115994,800.0,HDB,Common room,120.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/24-teban-gardens-road-hdb-9FATVKHDs2ZFjmAZE9rzKh
106 Rivervale Walk,"106, Rivervale Walk, Rivervale, Seng Kang, Northeast, 540106, Singapore",1.38254395,103.90014768384701,Seng Kang,North-East,KANGKAR LRT STATION,1.383978902,103.902174,0.2760379433512261,3.3124553202147133,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/106-rivervale-walk-hdb-8WmkUNX9cuTgysjzrpqjbj
249 Jurong East Street 24,"249, Jurong East Street 24, Yuhua, Jurong East, Southwest, 600249, Singapore",1.34235855,103.73955357740195,Jurong East,West,CHINESE GARDEN MRT STATION,1.342352821,103.7325967,0.7733574399302596,9.280289279163116,750.0,HDB,Common room,110.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/249-jurong-east-street-24-hdb-3xC7Pn7N8tywHrxm7fjzLo
462 Crawford Lane,"Eat 3 Bowls, 462, Crawford Lane, Crawford Court, Kallang, Central, 190462, Singapore",1.3045173,103.8609166,Kallang,Central,LAVENDER MRT STATION,1.30735702,103.8628292,0.3806725201157206,4.568070241388647,1800.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/462-crawford-lane-hdb-S8icB9NyAwjomHfRkT56Cc
528 Jelapang Road,"Jelapang Road, Saujana, Bukit Panjang, Northwest, 677744, Singapore",1.3865691,103.7673908,Bukit Panjang,West,SEGAR LRT STATION,1.387772131,103.7695984,0.2794938234837464,3.353925881804957,800.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/528-jelapang-road-hdb-7x5CqGjoTSvedfdHbYNVCd
138 Marsiling Road,"138, Marsiling Road, Woodlands, Northwest, 730138, Singapore",1.4381184999999999,103.77727182490659,Woodlands,North,MARSILING MRT STATION,1.432514421,103.7740715,0.7175421181537147,8.610505417844577,1200.0,HDB,Common room,85.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/138-marsiling-road-hdb-XDujMqgRsni6VpFuQUcjWF
1 Woodlands Dr 72,"Woodlands Drive 72, Woodlands, Northwest, 734682, Singapore",1.4426272,103.8047959,Woodlands,North,ADMIRALTY MRT STATION,1.440585001,103.800988,0.4803505207637986,5.764206249165583,1850.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/woodsvale-condo-UBjkeNMpB5urUEkGz8mkik
264 Toa Payoh East,"Toa Payoh Apex, 264, Toa Payoh East, Braddell, Toa Payoh, Central, 310264, Singapore",1.3325608999999998,103.85520494636211,Toa Payoh,Central,TOA PAYOH MRT STATION,1.332628987,103.8475018,0.8563526003426525,10.27623120411183,1100.0,HDB,Common room,1000.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/264-toa-payoh-east-hdb-AR5s3twjo3j4Q9bu7LUv85
493 Admiralty Link,"493, Admiralty Link, Sembawang Green, Sembawang, Northwest, 750493, Singapore",1.4564623,103.81664390303379,Sembawang,North,SEMBAWANG MRT STATION,1.449050821,103.8200461,0.9067503131447725,10.88100375773727,950.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/493-admiralty-link-hdb-dZCWiFDRokhgC2JgLD2Vj7
1 Teck Whye Avenue,"1, Teck Whye Avenue, Teck Whye Heights, Choa Chu Kang, Southwest, 680001, Singapore",1.3825069,103.7517128945515,Choa Chu Kang,West,KEAT HONG LRT STATION,1.378602766,103.7490555,0.525093349511826,6.3011201941419115,900.0,HDB,Common room,120.0,PARTIALLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/1-teck-whye-avenue-hdb-RHWKKUgg44VkGXAjtS7CJ3
308B Punggol Walk,"PCF Sparkletots Preschool, 308B, Punggol Walk, Waterway West, Punggol, Northeast, 822308, Singapore",1.4078597,103.8995003,Punggol,North-East,SUMANG LRT STATION,1.408452426,103.8985585,0.12371032502851062,1.4845239003421273,1100.0,HDB,Common room,200.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/308b-punggol-walk-hdb-YNaHRyZW4QR7HjpCuKHMb3
25 Marsiling Drive,"25, Marsiling Drive, Marsiling Green, Woodlands, Northwest, 730025, Singapore",1.44195175,103.77204689999999,Woodlands,North,MARSILING MRT STATION,1.432514421,103.7740715,1.0732447981487157,12.878937577784587,800.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/25-marsiling-drive-hdb-nmT5VZ2JeHGR2mUsEw4e6M
33 Yishun St 51,"Yishun Street 51, Palm Breeze, Yishun, Northwest, 761511, Singapore",1.4159013,103.8417222,Yishun,North,KHATIB MRT STATION,1.41738337,103.8329799,0.9856765609898556,11.828118731878266,1400.0,Condo,Common room,96.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/signature-at-yishun-condo-YwCWo3oRkkGaeYfCRBarco
685 Hougang Street 61,"Unidbox Hardware Pte Ltd, 685, Hougang Street 61, Hougang, Northeast, 530685, Singapore",1.3750574,103.8859862,Hougang,North-East,HOUGANG MRT STATION,1.371292292,103.8923805,0.824940690786618,9.899288289439417,1100.0,HDB,Master room,100.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/685-hougang-street-61-hdb-9yM5p94nUtLPJfakS4qkkR
82 Bedok North Road,"82, Bedok North Road, Tanah Merah Green, Bedok, Southeast, 460082, Singapore",1.3295124,103.94042606198161,Bedok,East,TANAH MERAH MRT STATION,1.327187135,103.9463465,0.7071123696101486,8.485348435321784,1600.0,HDB,Master room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/82-bedok-north-road-hdb-aph4QV2dzF9PcbyZfntu7w
187A Bedok North Street 4,"Bedok North Street 4, Peakville Estate, Bedok, Southeast, 461187, Singapore",1.3310943,103.939544,Bedok,East,TANAH MERAH MRT STATION,1.327187135,103.9463465,0.8721188088959313,10.465425706751175,1200.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/187a-bedok-north-street-4-hdb-WZf6ogLmofViJqsByQz3No
334 Yishun Street 31,"334, Yishun Street 31, Yishun, Northwest, 760334, Singapore",1.43248905,103.8451366172369,Yishun,North,YISHUN MRT STATION,1.429443081,103.835005,1.176059596187255,14.112715154247061,830.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/334-yishun-street-31-hdb-Tu2FzFwbobTJUDDg4s7Qyr
124 Bishan Street 12,"124, Bishan Street 12, Bishan, Central, 570124, Singapore",1.3465734999999999,103.85138924220436,Bishan,Central,BISHAN MRT STATION,1.350838988,103.848144,0.5959067806368537,7.150881367642244,900.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/124-bishan-street-12-hdb-kC8eZWj5YJ7XwQVs8S7LMD
452 Corporation Rd,"452, Corporation Road, Parc Vista, Jurong West, Southwest, 649811, Singapore",1.3443550499999999,103.71810704048436,Jurong West,West,LAKESIDE MRT STATION,1.344259249,103.7209493,0.31613737817882565,3.7936485381459075,1450.0,Condo,Common room,140.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/parc-vista-condo-fgxP3PExPgYUEXZUWehCV5
515 Woodlands Drive 14,"515, Woodlands Drive 14, Fragant Woods, Woodlands, Northwest, 738079, Singapore",1.43471915,103.790627531501,Woodlands,North,WOODLANDS MRT STATION,1.436875128,103.7864851,0.5191410722339737,6.229692866807683,900.0,HDB,Common room,300.0,FULLY FURNISHED,2023-09-24,https://99.co/singapore/rooms/property/515-woodlands-drive-14-hdb-ZwQMfXVqwHE6T7bhKVqqXu
