address,full_address,latitude,longitude,planning_area,region,Nearest_MRT_Station,latitude_mrt,longitude_mrt,Distance_to_Nearest_MRT_km,Walking_Time_to_Nearest_MRT_min,price,unit_type,room_type,room_size_sqft,status,updated_date,link
Jalan Jamal,"Jalan Jamal, Bedok, Southeast, 457591, Singapore",1.3143147,103.9250693,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.205651531,14.46781838,2000,Terraced House,Master room,401,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/jalan-jamal-landed-F7a9Qehfyd7mN4YcKKxNBb
10 Siglap Link,"Siglap Link, Bedok, Southeast, 449284, Singapore",1.30885,103.9289112,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.686601359,20.23921631,3350,Condo,Studio,506,PARTIALLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/seaside-residences-condo-84setchJuyGGGdnMxXGPTv
10 Siglap Link,"Siglap Link, Bedok, Southeast, 449284, Singapore",1.30885,103.9289112,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.686601359,20.23921631,3600,Condo,Studio,506,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/seaside-residences-condo-YE3qFHzGg7q5fiAoSSqJHp
468 Siglap Rd,"Siglap Road, Bedok, Southeast, 459108, Singapore",1.3118363,103.9241946,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.495866898,17.95040278,2600,Condo,Master room,200,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/flamingo-valley-condo-ksLZag9NPEG5GM5Hq9Q5ya
Siglap Close,"Siglap Close, Bedok, Southeast, 457253, Singapore",1.3159724,103.9237714,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.12687864,13.52254368,2200,Semi-D,Master room,300,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/siglap-close-landed-Q274fFHuc6Bj96oaurWeQ6
3 Jln Hajijah,"Jalan Hajijah, Bedok, Southeast, 469981, Singapore",1.3127733,103.9354204,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.384913936,16.61896723,1150,Condo,Common room,120,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/landbay-condominium-condo-GhXq5jsdd2n83icw8osB3y
Lorong Siglap,"Lorong Siglap, Bedok, Southeast, 457253, Singapore",1.3155385,103.9238541,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.159951593,13.91941911,2200,Semi-D,Master room,200,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/lorong-siglap-landed-j9rJTVhEiYaUQ7KdjzE8Xx
11 Tay Lian Teck Rd,"Tay Lian Teck Road, Bedok, Southeast, 456532, Singapore",1.3133793,103.9295903,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.179554894,14.15465873,880,Condo,Common room,180,FULLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/dong-xing-court-condo-UeNqkwQkUDKs2H2Wffd5sm
9 Tay Lian Teck Rd,"Tay Lian Teck Road, Bedok, Southeast, 456532, Singapore",1.3133793,103.9295903,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.179554894,14.15465873,1660,Condo,Master room,217,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/dong-xing-court-condo-ex6sYSWfquv2obuxsZQKYT
17 Bedok South Road,"17, Bedok South Road, Bedok, Southeast, 460017, Singapore",1.3201303,103.9355629,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.753515891,9.04219069,1700,HDB,Common room,80,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/17-bedok-south-road-hdb-fwDA4HGsrfznNuKkWQASsx
17 Bedok South Road,"17, Bedok South Road, Bedok, Southeast, 460017, Singapore",1.3201303,103.9355629,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.753515891,9.04219069,1600,HDB,Common room,115,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/17-bedok-south-road-hdb-WrJNYZSktJd37tinKLBuvm
17 Bedok South Road,"17, Bedok South Road, Bedok, Southeast, 460017, Singapore",1.3201303,103.9355629,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.753515891,9.04219069,1700,HDB,Common room,100,FULLY FURNISHED,04/09/2023,https://99.co/singapore/rooms/property/17-bedok-south-road-hdb-K4AMqpRQn2mLhuwrmWMPuo
23 Bedok South Avenue 1,"23, Bedok South Avenue 1, Bedok, Southeast, 460023, Singapore",1.32327565,103.9328029,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.322947949,3.875375391,800,HDB,Common room,280,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/23-bedok-south-avenue-1-hdb-BtnHuCzfQgkKJapY2YiAT9
34 Bedok South Avenue 2,"34, Bedok South Avenue 2, Bedok, Southeast, 460034, Singapore",1.32203725,103.9383309,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.952640075,11.4316809,1200,HDB,Common room,120,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/34-bedok-south-avenue-2-hdb-RThLetdoyxnwccMwo5VZUm
36 Bedok South Avenue 2,"36, Bedok South Avenue 2, Bedok, Southeast, 460036, Singapore",1.32161045,103.9384021,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.97213313,11.66559756,1000,HDB,Common room,150,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/36-bedok-south-avenue-2-hdb-EsewnCswgqV9iL28kDWzDa
36 Bedok South Avenue 2,"36, Bedok South Avenue 2, Bedok, Southeast, 460036, Singapore",1.32161045,103.9384021,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.97213313,11.66559756,1500,HDB,Master room,1000,PARTIALLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/36-bedok-south-avenue-2-hdb-TbJmNtWZZQg8dgHF7k3zV4
10D Bedok South Avenue 2,"10D, Bedok South Avenue 2, Bedok, Southeast, 463010, Singapore",1.32178925,103.9364139,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.755093109,9.061117309,1000,HDB,Common room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/10d-bedok-south-avenue-2-hdb-MCAKnU5qgXNdnxxqyts92P
131 Bedok North Avenue 3,"131, Bedok North Avenue 3, Bedok, Southeast, 460131, Singapore",1.32695795,103.935762,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.722596735,8.671160824,1200,HDB,Master room,200,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/131-bedok-north-avenue-3-hdb-hdEYw8GZhsjgNLFTYRAaJt
131 Bedok North Avenue 3,"131, Bedok North Avenue 3, Bedok, Southeast, 460131, Singapore",1.32695795,103.935762,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.722596735,8.671160824,1300,HDB,Common room,150,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/131-bedok-north-avenue-3-hdb-SAn5gKGhbCcREjMC3fBp5b
214 Bedok North Street 1,"214, Bedok North Street 1, Bedok, Southeast, 460214, Singapore",1.3257511,103.9323082,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.324826249,3.897914991,1400,HDB,Master room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/214-bedok-north-street-1-hdb-68G7TZHQnDmSm4iDFnUAiK
214 Bedok North Street 1,"214, Bedok North Street 1, Bedok, Southeast, 460214, Singapore",1.3257511,103.9323082,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.324826249,3.897914991,800,HDB,Common room,100,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/214-bedok-north-street-1-hdb-5GFYatjMALmSRLksiNbdiM
214 Bedok North Street 1,"214, Bedok North Street 1, Bedok, Southeast, 460214, Singapore",1.3257511,103.9323082,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.324826249,3.897914991,2350,HDB,Master room,178,FULLY FURNISHED,02/09/2023,https://99.co/singapore/rooms/property/214-bedok-north-street-1-hdb-T8U5kwbNcmuyiKpoYCDXDk
217 Bedok North Street 1,"217, Bedok North Street 1, Bedok, Southeast, 460217, Singapore",1.3267956,103.9340304,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.548004287,6.576051438,1600,HDB,Master room,154,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/217-bedok-north-street-1-hdb-8sx37NYCTyMkMtnxBennRk
25 New Upper Changi Road,"25, New Upper Changi Road, Bedok, Southeast, 462025, Singapore",1.3232064,103.933837,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.436814126,5.241769512,2500,Terraced House,Master room,150,FULLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/property-in-singapore-landed-TJrGQkmRe9JLLnEMtvwf8o
25 New Upper Changi Road,"25, New Upper Changi Road, Bedok, Southeast, 462025, Singapore",1.3232064,103.933837,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.436814126,5.241769512,1200,Semi-D,Master room,180,FULLY FURNISHED,04/09/2023,https://99.co/singapore/rooms/property/property-in-singapore-landed-2pVHH8c4StW5AfXQjRhs45
27 New Upper Changi Road,"27, New Upper Changi Road, Bedok, Southeast, 462027, Singapore",1.3240878,103.9347947,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.534861786,6.418341428,1000,HDB,Common room,150,FULLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/27-new-upper-changi-road-hdb-f9BigcKzX22WY8Y5vHtXkF
27 New Upper Changi Road,"27, New Upper Changi Road, Bedok, Southeast, 462027, Singapore",1.3240878,103.9347947,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.534861786,6.418341428,1500,HDB,Common room,100,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/27-new-upper-changi-road-hdb-Rsr52kdipe6kvJ2nvQ4imy
409 Bedok North Avenue 2,"409, Bedok North Avenue 2, Bedok, Southeast, 460409, Singapore",1.32807685,103.9329563,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.562734163,6.752809951,1100,HDB,Common room,120,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/409-bedok-north-avenue-2-hdb-KQUUNNMFVsBJgDFMqesMB2
417 Bedok North Avenue 2,"417, Bedok North Avenue 2, Bedok, Southeast, 460417, Singapore",1.3276265,103.9305368,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.410098438,4.921181259,1500,HDB,Master room,200,FULLY FURNISHED,06/09/2023,https://99.co/singapore/rooms/property/417-bedok-north-avenue-2-hdb-M3HTVXZT9D4HmZLePNZivP
417 Bedok North Avenue 2,"417, Bedok North Avenue 2, Bedok, Southeast, 460417, Singapore",1.3276265,103.9305368,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.410098438,4.921181259,1500,HDB,Master room,180,FULLY FURNISHED,10/09/2023,https://99.co/singapore/rooms/property/417-bedok-north-avenue-2-hdb-9vU7fKRBr7CEqAKJb4XUWM
417 Bedok North Avenue 2,"417, Bedok North Avenue 2, Bedok, Southeast, 460417, Singapore",1.3276265,103.9305368,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.410098438,4.921181259,1150,HDB,Common room,140,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/417-bedok-north-avenue-2-hdb-M6F6CNdxS6SEcbgQDeCP44
418 Bedok North Avenue 2,"418, Bedok North Avenue 2, Bedok, Southeast, 460418, Singapore",1.3287195,103.9300077,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.527018091,6.324217097,1150,HDB,Common room,990,PARTIALLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/418-bedok-north-avenue-2-hdb-GMqUqJqLkDdmBS5K5yA4Cz
418 Bedok North Avenue 2,"418, Bedok North Avenue 2, Bedok, Southeast, 460418, Singapore",1.3287195,103.9300077,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.527018091,6.324217097,1300,HDB,Common room,300,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/418-bedok-north-avenue-2-hdb-UTfiNGWLseUgFdk2E6mXMS
211 New Upper Changi Road,"211, New Upper Changi Road, Bedok, Southeast, 460211, Singapore",1.3253784,103.9316029,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.23779674,2.853560878,1000,HDB,Common room,538,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/211-new-upper-changi-road-hdb-acdZfjD2tsh7eVyiL4ZRwM
211 New Upper Changi Road,"211, New Upper Changi Road, Bedok, Southeast, 460211, Singapore",1.3253784,103.9316029,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.23779674,2.853560878,750,HDB,Common room,100,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/211-new-upper-changi-road-hdb-e4jXF8voEm6BkRPB3vmddX
33 Chai Chee Avenue,"Chai Chee Avenue, Chai Chee, Bedok, Southeast, 461029, Singapore",1.3253011,103.9232041,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.767926706,9.215120477,1200,HDB,Common room,200,FULLY FURNISHED,17/09/2023,https://99.co/singapore/rooms/property/33-chai-chee-avenue-hdb-n3dLE7KY7uEUygqXvz6WbX
40 Chai Chee Avenue,"Chai Chee Avenue, Chai Chee, Bedok, Southeast, 461029, Singapore",1.3253011,103.9232041,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.767926706,9.215120477,1200,HDB,Master room,150,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/40-chai-chee-avenue-hdb-cgCs4btCmFBmxgHoJys2kx
40 Chai Chee Avenue,"Chai Chee Avenue, Chai Chee, Bedok, Southeast, 461029, Singapore",1.3253011,103.9232041,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.767926706,9.215120477,950,HDB,Common room,150,PARTIALLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/40-chai-chee-avenue-hdb-fyiVgccKsg2SFQCVAcE8yo
14 Bedok North Dr,"Bedok North Drive, Chai Chee, Bedok, Southeast, 461201, Singapore",1.3253166,103.9271576,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.347627341,4.171528096,2100,Condo,Common room,150,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/bedok-residences-condo-8CoizyDejAV3axgxzTjdej
11 Chai Chee Road,"11, Chai Chee Road, Chai Chee, Bedok, Southeast, 460011, Singapore",1.326903,103.9249099,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.651058576,7.812702909,950,HDB,Common room,150,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/11-chai-chee-road-hdb-NTPE7ZKu6vcejfHCGziWt7
11 Chai Chee Road,"11, Chai Chee Road, Chai Chee, Bedok, Southeast, 460011, Singapore",1.326903,103.9249099,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.651058576,7.812702909,800,HDB,Master room,200,FULLY FURNISHED,30/08/2023,https://99.co/singapore/rooms/property/11-chai-chee-road-hdb-94wz6ABhirZ9nR4hBmYrcb
907 East Coast Rd,"BLooiE's, 907, East Coast Road, Bedok, Southeast, 459107, Singapore",1.3128114,103.9246076,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.378246121,16.53895345,1600,Condo,Master room,250,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/springvale-condo-amzjPcRMBVn6THvUmtu44U
34 Bayshore Rd,"34, Bayshore Road, The Bayshore, Bedok, Southeast, 469976, Singapore",1.31272385,103.9394645,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.63620321,19.63443852,1200,Condo,Whole unit,947,FULLY FURNISHED,11/09/2023,https://99.co/singapore/rooms/property/the-bayshore-condo-KsdUoRsYmBiDpYRsXaMsRF
43 Chai Chee Street,"43, Chai Chee Street, Chai Chee, Bedok, Southeast, 461043, Singapore",1.3282613,103.9254332,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.694709999,8.336519987,950,HDB,Common room,200,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/43-chai-chee-street-hdb-SGbnznMAqZ57SrnLFX9f3S
807C Chai Chee Road,"807C, Chai Chee Road, Chai Chee, Bedok, Southeast, 463807, Singapore",1.32797585,103.9232344,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.872057256,10.46468707,1200,HDB,Common room,200,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/807c-chai-chee-road-hdb-6DhY7q9u5BtbDRP83XddZM
808A Chai Chee Road,"808A, Chai Chee Road, Chai Chee, Bedok, Southeast, 461808, Singapore",1.32699125,103.9240309,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.741715579,8.900586953,1200,HDB,Common room,100,PARTIALLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/808a-chai-chee-road-hdb-XF2rTkAiedinrb6rtppQMx
808A Chai Chee Road,"808A, Chai Chee Road, Chai Chee, Bedok, Southeast, 461808, Singapore",1.32699125,103.9240309,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.741715579,8.900586953,1200,HDB,Common room,120,PARTIALLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/808a-chai-chee-road-hdb-X2nYHuNHrgytEeacbhRjhV
522 Bedok North Avenue 1,"Bedok North Avenue 1, Chai Chee, Bedok, Southeast, 469751, Singapore",1.3266756,103.9268461,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.459958885,5.519506615,1200,HDB,Common room,150,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/522-bedok-north-avenue-1-hdb-3NDwuavniNFwTQjp6n64nX
Bedok Residences,"18, Bedok North Drive, Chai Chee, Bedok, Southeast, 465495, Singapore",1.3252396,103.9290995,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.171163514,2.053962173,1700,Condo,Master room,200,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/bedok-residences-condo-iTzaakKNXHnRasu8kHvTU2
Bedok Residences,"18, Bedok North Drive, Chai Chee, Bedok, Southeast, 465495, Singapore",1.3252396,103.9290995,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.171163514,2.053962173,1700,Condo,Master room,240,FULLY FURNISHED,07/09/2023,https://99.co/singapore/rooms/property/bedok-residences-condo-HveigngqTCHpfocyxRfNAw
18 Bedok North Dr,"18, Bedok North Drive, Chai Chee, Bedok, Southeast, 465495, Singapore",1.32504155,103.9290644,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.156190439,1.874285274,2300,Condo,Master room,250,FULLY FURNISHED,29/08/2023,https://99.co/singapore/rooms/property/bedok-residences-condo-4uvGEve7aYLVxJNtp3aiy3
27 Jln Sempadan,"27, Jalan Sempadan, Villa Marina, Bedok, Southeast, 457401, Singapore",1.31076935,103.9271224,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.50301603,18.03619236,2100,Condo,Common room,180,PARTIALLY FURNISHED,13/09/2023,https://99.co/singapore/rooms/property/villa-marina-condo-HsYUYWkAtx4Zjxfe59YMgS
37 Jln Sempadan,"37, Jalan Sempadan, Villa Marina, Bedok, Southeast, 457406, Singapore",1.3114101,103.9273568,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.427902692,17.1348323,2300,Condo,Master room,150,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/villa-marina-condo-kv3xJmZouXxEsw7QKVmCvz
50 Bayshore Rd,"50, Bayshore Road, Bayshore Park, Bedok, Southeast, 469977, Singapore",1.3121406,103.9376085,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.565699433,18.7883932,2400,Condo,Master room,269,FULLY FURNISHED,15/09/2023,https://99.co/singapore/rooms/property/bayshore-park-condo-MUZetgYhyQmvmkfAGV7rYs
66 Bayshore Rd,"66, Bayshore Road, Bayshore Park, Bedok, Southeast, 469985, Singapore",1.31078535,103.9381063,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.722719348,20.67263217,1500,Condo,Common room,120,FULLY FURNISHED,12/09/2023,https://99.co/singapore/rooms/property/bayshore-park-condo-WBP4QeyvBspfekYToXpd3x
7 Siglap Rd,"7, Siglap Road, Mandarin Gardens, Bedok, Southeast, 448909, Singapore",1.3078458,103.9248481,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.882710129,22.59252154,2000,Condo,Master room,300,FULLY FURNISHED,19/09/2023,https://99.co/singapore/rooms/property/mandarin-gardens-condo-DxGnfBgG4Yarqarc54ck95
7 Siglap Rd,"7, Siglap Road, Mandarin Gardens, Bedok, Southeast, 448909, Singapore",1.3078458,103.9248481,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.882710129,22.59252154,1650,Condo,Master room,215,FULLY FURNISHED,09/09/2023,https://99.co/singapore/rooms/property/mandarin-gardens-condo-L6FnGhNbbATkioCfmymvJG
7 Siglap Rd,"7, Siglap Road, Mandarin Gardens, Bedok, Southeast, 448909, Singapore",1.3078458,103.9248481,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.882710129,22.59252154,2500,Condo,Studio,400,FULLY FURNISHED,09/09/2023,https://99.co/singapore/rooms/property/mandarin-gardens-condo-HAj3VekYefKuaA6MEb75Ee
7 Siglap Rd,"7, Siglap Road, Mandarin Gardens, Bedok, Southeast, 448909, Singapore",1.3078458,103.9248481,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,1.882710129,22.59252154,2500,Condo,Studio,400,FULLY FURNISHED,08/09/2023,https://99.co/singapore/rooms/property/mandarin-gardens-condo-CNX6wNxB9buXkcE3oC5wDm
19 Chai Chee Road,"19, Chai Chee Road, Ping-An Gardens, Bedok, Southeast, 461019, Singapore",1.3272561,103.9222044,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.938461668,11.26154002,1200,HDB,Common room,100,FULLY FURNISHED,01/09/2023,https://99.co/singapore/rooms/property/19-chai-chee-road-hdb-SvwXwv6b2H3Npg5FscaNCf
20 Chai Chee Road,"20, Chai Chee Road, Ping-An Gardens, Bedok, Southeast, 461020, Singapore",1.3260784,103.9230994,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.800155768,9.601869211,1300,HDB,Common room,160,FULLY FURNISHED,14/09/2023,https://99.co/singapore/rooms/property/20-chai-chee-road-hdb-4pYriF5zXCx3nYUJntjKkV
201 Bedok North Street 1,"201, Bedok North Street 1, Chai Chee, Bedok, Southeast, 460201, Singapore",1.3260235,103.9282201,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.300172733,3.602072796,1000,HDB,Common room,120,FULLY FURNISHED,18/09/2023,https://99.co/singapore/rooms/property/201-bedok-north-street-1-hdb-2G58wjPnvkhkeePXhNAcnw
520 Bedok North Avenue 1,"520, Bedok North Avenue 1, Chai Chee, Bedok, Southeast, 460520, Singapore",1.3304485,103.9282047,Bedok,East,BEDOK MRT STATION,1.323979969,103.9299845,0.745983793,8.951805513,1500,HDB,Master room,160,FULLY FURNISHED,16/09/2023,https://99.co/singapore/rooms/property/520-bedok-north-avenue-1-hdb-etWDEXqxFodJbiZucoyk3h
